2022-06-12 03:18:37,763 [http-nio-0.0.0.0-9090-exec-8] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][aeaf7127-6245-4eed-a03e-cc9dde36de25][79faab8d-be0a-f15e-7a48-a42b6416c6f9] Session is opened
2022-06-12 03:18:37,776 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [79faab8d-be0a-f15e-7a48-a42b6416c6f9] Session is closed
2022-06-12 03:18:40,731 [http-nio-0.0.0.0-9090-exec-5] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][e2cd245d-2fc8-435b-becb-ff91200e03a0][f1de7bdd-c671-5db1-c11e-5755f71f8c85] Session is opened
2022-06-12 03:18:40,766 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [f1de7bdd-c671-5db1-c11e-5755f71f8c85] Session is closed
2022-06-12 03:18:43,690 [http-nio-0.0.0.0-9090-exec-8] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][2d44617b-ccb8-43cc-966c-fec9a4b6e6d9][9543a605-daf6-d837-93b2-a15f0d1060bd] Session is opened
2022-06-12 03:18:43,712 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [9543a605-daf6-d837-93b2-a15f0d1060bd] Session is closed
2022-06-12 03:18:46,648 [http-nio-0.0.0.0-9090-exec-2] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][c5d158f4-5ec9-4cb7-9166-b4d1ce63b1fe][040d253f-80fa-6039-c687-f008f731bd0a] Session is opened
2022-06-12 03:18:46,667 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [040d253f-80fa-6039-c687-f008f731bd0a] Session is closed
2022-06-12 03:18:47,840 [TB-Scheduling-3] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [8], regularQueryInvocationTime = [19], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [4], alarmQueryInvocationTime = [4]
2022-06-12 03:18:49,636 [http-nio-0.0.0.0-9090-exec-6] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][5eee3409-f65a-4254-8d60-0482c0607217][88296c41-cd09-1e69-1bb5-9654afbaa907] Session is opened
2022-06-12 03:18:49,676 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [88296c41-cd09-1e69-1bb5-9654afbaa907] Session is closed
2022-06-12 03:18:52,478 [http-nio-0.0.0.0-9090-exec-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][e2491cf2-254b-452a-816e-8832f7e2372c][66fa7689-2b2f-2b25-b35f-ebc440911e21] Session is opened
2022-06-12 03:18:52,496 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [66fa7689-2b2f-2b25-b35f-ebc440911e21] Session is closed
2022-06-12 03:18:55,553 [http-nio-0.0.0.0-9090-exec-3] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][168aea5f-d7dd-432f-a551-87c85eb4be26][777e3232-5b0b-7b96-c2f9-fe4b64b978d0] Session is opened
2022-06-12 03:18:55,566 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [777e3232-5b0b-7b96-c2f9-fe4b64b978d0] Session is closed
2022-06-12 03:18:57,663 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2022-06-12 03:18:57,709 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2022-06-12 03:18:57,985 [TB-Scheduling-2] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [6], regularQueryInvocationTime = [26], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [3], alarmQueryInvocationTime = [12]
2022-06-12 03:18:58,475 [TB-Scheduling-1] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2022-06-12 04:40:01,270 [http-nio-0.0.0.0-9090-exec-2] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][aa0606c8-86cb-4877-9720-8875cc6174fd][f711c7d6-bdfa-06fc-8138-d9fc6e44c412] Session is opened
